Liquidity_ItemId;Liquidity_ItemDescription;VersionVersion;TimeDATE;TimeMonth;Transaction_CurrencyId;Transaction_CurrencyDescription;Company_CodeId;Company_CodeDescription;Amount;AmountUnit
ENERGY;Energy Expenses;Actual;01/05/2022;202205;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
CASH_IN;Cash In related to operating activities;Actual;01/02/2022;202202;USD;US Dollar;4000;BestRun Switzerland;0;USD
CASH_IN;Cash In related to operating activities;Actual;01/08/2020;202008;EUR;Euro;1000;BestRun Germany;-4576589.15;EUR
ENERGY;Energy Expenses;Actual;01/09/2017;201709;EUR;Euro;4000;BestRun Switzerland;104023.98;EUR
SUGAR;Sugar Expenses;Actual;01/03/2018;201803;USD;US Dollar;3000;BestRun USA;799361.45;USD
SUGAR;Sugar Expenses;Actual;01/04/2020;202004;USD;US Dollar;3000;BestRun USA;268496.93;USD
CASH_IN;Cash In related to operating activities;Actual;01/10/2019;201910;USD;US Dollar;4000;BestRun Switzerland;-689459.31;USD
CASH_IN;Cash In related to operating activities;Actual;01/02/2016;201602;GBP;Pound Sterling;2000;BestRun UK;-504944.96;GBP
CASH_IN;Cash In related to operating activities;Actual;01/08/2016;201608;CHF;Swiss Franc;4000;BestRun Switzerland;-77518.9;CHF
ENERGY;Energy Expenses;Actual;01/03/2021;202103;USD;US Dollar;4000;BestRun Switzerland;55824.18;USD
CASH_IN;Cash In related to operating activities;Actual;01/06/2016;201606;USD;US Dollar;3000;BestRun USA;-4560332.92;USD
ENERGY;Energy Expenses;Actual;01/05/2016;201605;CHF;Swiss Franc;4000;BestRun Switzerland;12330.92;CHF
ENERGY;Energy Expenses;Actual;01/09/2021;202109;USD;US Dollar;3000;BestRun USA;317544.84;USD
CASH_IN;Cash In related to operating activities;Actual;01/01/2021;202101;EUR;Euro;4000;BestRun Switzerland;-670561.89;EUR
ENERGY;Energy Expenses;Actual;01/03/2021;202103;GBP;Pound Sterling;2000;BestRun UK;44570.91;GBP
SUGAR;Sugar Expenses;Actual;01/05/2022;202205;GBP;Pound Sterling;2000;BestRun UK;0;GBP
CASH_IN;Cash In related to operating activities;Actual;01/05/2020;202005;USD;US Dollar;4000;BestRun Switzerland;-937011.4;USD
CASH_IN;Cash In related to operating activities;Actual;01/07/2017;201707;CHF;Swiss Franc;4000;BestRun Switzerland;-106317.48;CHF
SUGAR;Sugar Expenses;Actual;01/03/2019;201903;GBP;Pound Sterling;4000;BestRun Switzerland;18019.44;GBP
CASH_IN;Cash In related to operating activities;Actual;01/04/2022;202204;USD;US Dollar;3000;BestRun USA;0;USD
SUGAR;Sugar Expenses;Actual;01/11/2019;201911;USD;US Dollar;3000;BestRun USA;336386.83;USD
CASH_IN;Cash In related to operating activities;Actual;01/12/2017;201712;GBP;Pound Sterling;2000;BestRun UK;-830734.74;GBP
ENERGY;Energy Expenses;Actual;01/05/2020;202005;GBP;Pound Sterling;4000;BestRun Switzerland;15963.46;GBP
CASH_IN;Cash In related to operating activities;Actual;01/11/2018;201811;USD;US Dollar;3000;BestRun USA;-4372604.23;USD
CASH_IN;Cash In related to operating activities;Actual;01/02/2021;202102;USD;US Dollar;3000;BestRun USA;-3227317.33;USD
CASH_IN;Cash In related to operating activities;Actual;01/01/2015;201501;GBP;Pound Sterling;4000;BestRun Switzerland;-165389.7;GBP
ENERGY;Energy Expenses;Actual;01/10/2022;202210;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
ENERGY;Energy Expenses;Actual;01/11/2022;202211;EUR;Euro;1000;BestRun Germany;0;EUR
CASH_IN;Cash In related to operating activities;Actual;01/03/2020;202003;EUR;Euro;1000;BestRun Germany;-3605087.04;EUR
CASH_IN;Cash In related to operating activities;Actual;01/01/2018;201801;GBP;Pound Sterling;4000;BestRun Switzerland;-180379.67;GBP
CASH_IN;Cash In related to operating activities;Actual;01/05/2016;201605;GBP;Pound Sterling;2000;BestRun UK;-694176.58;GBP
ENERGY;Energy Expenses;Actual;01/06/2018;201806;EUR;Euro;1000;BestRun Germany;285064.79;EUR
SUGAR;Sugar Expenses;Actual;01/12/2015;201512;CHF;Swiss Franc;4000;BestRun Switzerland;6357.86;CHF
SUGAR;Sugar Expenses;Actual;01/09/2015;201509;EUR;Euro;4000;BestRun Switzerland;63039.86;EUR
ENERGY;Energy Expenses;Actual;01/05/2022;202205;EUR;Euro;4000;BestRun Switzerland;0;EUR
CASH_IN;Cash In related to operating activities;Actual;01/11/2021;202111;GBP;Pound Sterling;2000;BestRun UK;-598840.34;GBP
CASH_IN;Cash In related to operating activities;Actual;01/11/2016;201611;CHF;Swiss Franc;4000;BestRun Switzerland;-80887.89;CHF
CASH_IN;Cash In related to operating activities;Actual;01/02/2020;202002;EUR;Euro;1000;BestRun Germany;-3422783.31;EUR
SUGAR;Sugar Expenses;Actual;01/12/2022;202212;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
ENERGY;Energy Expenses;Actual;01/08/2019;201908;USD;US Dollar;3000;BestRun USA;271261.68;USD
SUGAR;Sugar Expenses;Actual;01/05/2021;202105;CHF;Swiss Franc;4000;BestRun Switzerland;10721.54;CHF
CASH_IN;Cash In related to operating activities;Actual;01/09/2015;201509;GBP;Pound Sterling;4000;BestRun Switzerland;-131556.39;GBP
CASH_IN;Cash In related to operating activities;Actual;01/12/2018;201812;EUR;Euro;1000;BestRun Germany;-4450282.98;EUR
CASH_IN;Cash In related to operating activities;Actual;01/12/2016;201612;GBP;Pound Sterling;4000;BestRun Switzerland;-192142.94;GBP
ENERGY;Energy Expenses;Actual;01/09/2022;202209;EUR;Euro;1000;BestRun Germany;0;EUR
SUGAR;Sugar Expenses;Actual;01/07/2019;201907;GBP;Pound Sterling;4000;BestRun Switzerland;15102.51;GBP
CASH_IN;Cash In related to operating activities;Actual;01/07/2019;201907;GBP;Pound Sterling;2000;BestRun UK;-770156.81;GBP
ENERGY;Energy Expenses;Actual;01/04/2017;201704;EUR;Euro;4000;BestRun Switzerland;112894.83;EUR
CASH_IN;Cash In related to operating activities;Actual;01/12/2018;201812;CHF;Swiss Franc;4000;BestRun Switzerland;-80336.38;CHF
CASH_IN;Cash In related to operating activities;Actual;01/02/2021;202102;GBP;Pound Sterling;2000;BestRun UK;-531168.28;GBP
ENERGY;Energy Expenses;Actual;01/06/2020;202006;USD;US Dollar;4000;BestRun Switzerland;78330.12;USD
CASH_IN;Cash In related to operating activities;Actual;01/03/2020;202003;CHF;Swiss Franc;4000;BestRun Switzerland;-65096.77;CHF
SUGAR;Sugar Expenses;Actual;01/10/2021;202110;USD;US Dollar;4000;BestRun Switzerland;113804.77;USD
CASH_IN;Cash In related to operating activities;Actual;01/07/2022;202207;GBP;Pound Sterling;2000;BestRun UK;0;GBP
SUGAR;Sugar Expenses;Actual;01/12/2019;201912;USD;US Dollar;4000;BestRun Switzerland;84746.72;USD
ENERGY;Energy Expenses;Actual;01/03/2020;202003;EUR;Euro;1000;BestRun Germany;236125.01;EUR
SUGAR;Sugar Expenses;Actual;01/09/2018;201809;USD;US Dollar;3000;BestRun USA;571374.4;USD
ENERGY;Energy Expenses;Actual;01/09/2017;201709;CHF;Swiss Franc;4000;BestRun Switzerland;10367.16;CHF
ENERGY;Energy Expenses;Actual;01/09/2015;201509;EUR;Euro;1000;BestRun Germany;396982.62;EUR
SUGAR;Sugar Expenses;Actual;01/09/2020;202009;GBP;Pound Sterling;4000;BestRun Switzerland;14043.94;GBP
CASH_IN;Cash In related to operating activities;Actual;01/10/2020;202010;GBP;Pound Sterling;2000;BestRun UK;-650160.37;GBP
ENERGY;Energy Expenses;Actual;01/04/2019;201904;USD;US Dollar;3000;BestRun USA;400875.77;USD
CASH_IN;Cash In related to operating activities;Actual;01/08/2021;202108;EUR;Euro;1000;BestRun Germany;-4069907.26;EUR
CASH_IN;Cash In related to operating activities;Actual;01/12/2018;201812;EUR;Euro;4000;BestRun Switzerland;-799920.21;EUR
SUGAR;Sugar Expenses;Actual;01/01/2019;201901;USD;US Dollar;3000;BestRun USA;415939.77;USD
SUGAR;Sugar Expenses;Actual;01/08/2019;201908;EUR;Euro;4000;BestRun Switzerland;72132.47;EUR
SUGAR;Sugar Expenses;Actual;01/10/2022;202210;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
CASH_IN;Cash In related to operating activities;Actual;01/02/2019;201902;GBP;Pound Sterling;4000;BestRun Switzerland;-133407.11;GBP
CASH_IN;Cash In related to operating activities;Actual;01/11/2016;201611;GBP;Pound Sterling;4000;BestRun Switzerland;-171820.49;GBP
SUGAR;Sugar Expenses;Actual;01/01/2021;202101;CHF;Swiss Franc;4000;BestRun Switzerland;8206.05;CHF
CASH_IN;Cash In related to operating activities;Actual;01/05/2017;201705;CHF;Swiss Franc;4000;BestRun Switzerland;-108162.29;CHF
ENERGY;Energy Expenses;Actual;01/12/2022;202212;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
CASH_IN;Cash In related to operating activities;Actual;01/12/2018;201812;USD;US Dollar;4000;BestRun Switzerland;-799209.36;USD
MILK;Milk Expenses;Actual;01/07/2016;201607;EUR;Euro;4000;BestRun Switzerland;289451.65;EUR
CASH_IN;Cash In related to operating activities;Actual;01/09/2020;202009;USD;US Dollar;3000;BestRun USA;-3738971.84;USD
SUGAR;Sugar Expenses;Actual;01/01/2019;201901;USD;US Dollar;4000;BestRun Switzerland;85814.3;USD
MILK;Milk Expenses;Actual;01/11/2018;201811;GBP;Pound Sterling;2000;BestRun UK;163864.08;GBP
ENERGY;Energy Expenses;Actual;01/12/2016;201612;USD;US Dollar;4000;BestRun Switzerland;113827.3;USD
ENERGY;Energy Expenses;Actual;01/06/2019;201906;USD;US Dollar;4000;BestRun Switzerland;75764.47;USD
MILK;Milk Expenses;Actual;01/01/2022;202201;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
ENERGY;Energy Expenses;Actual;01/06/2020;202006;GBP;Pound Sterling;4000;BestRun Switzerland;17625.86;GBP
MILK;Milk Expenses;Actual;01/10/2020;202010;GBP;Pound Sterling;2000;BestRun UK;182635.38;GBP
CASH_IN;Cash In related to operating activities;Actual;01/05/2020;202005;GBP;Pound Sterling;4000;BestRun Switzerland;-196515.22;GBP
ENERGY;Energy Expenses;Actual;01/02/2019;201902;GBP;Pound Sterling;2000;BestRun UK;48805.52;GBP
CASH_IN;Cash In related to operating activities;Actual;01/10/2016;201610;CHF;Swiss Franc;4000;BestRun Switzerland;-80559.63;CHF
ENERGY;Energy Expenses;Actual;01/03/2022;202203;USD;US Dollar;4000;BestRun Switzerland;0;USD
MILK;Milk Expenses;Actual;01/07/2015;201507;CHF;Swiss Franc;4000;BestRun Switzerland;23300.54;CHF
SUGAR;Sugar Expenses;Actual;01/05/2017;201705;USD;US Dollar;4000;BestRun Switzerland;181603.84;USD
SUGAR;Sugar Expenses;Actual;01/10/2018;201810;EUR;Euro;1000;BestRun Germany;696760.06;EUR
MILK;Milk Expenses;Actual;01/10/2016;201610;CHF;Swiss Franc;4000;BestRun Switzerland;27986.12;CHF
MILK;Milk Expenses;Actual;01/04/2017;201704;GBP;Pound Sterling;4000;BestRun Switzerland;78770.32;GBP
SUGAR;Sugar Expenses;Actual;01/08/2016;201608;USD;US Dollar;3000;BestRun USA;549003.8;USD
MILK;Milk Expenses;Actual;01/09/2016;201609;GBP;Pound Sterling;4000;BestRun Switzerland;49349.55;GBP
CASH_IN;Cash In related to operating activities;Actual;01/07/2019;201907;USD;US Dollar;4000;BestRun Switzerland;-867082.97;USD
CASH_IN;Cash In related to operating activities;Actual;01/07/2017;201707;USD;US Dollar;3000;BestRun USA;-5697176.67;USD
CASH_IN;Cash In related to operating activities;Actual;01/07/2021;202107;GBP;Pound Sterling;4000;BestRun Switzerland;-155222.36;GBP
ENERGY;Energy Expenses;Actual;01/10/2020;202010;USD;US Dollar;4000;BestRun Switzerland;45902.48;USD
ENERGY;Energy Expenses;Actual;01/12/2017;201712;EUR;Euro;1000;BestRun Germany;420976.88;EUR
CASH_IN;Cash In related to operating activities;Actual;01/04/2021;202104;GBP;Pound Sterling;2000;BestRun UK;-612454.24;GBP
SUGAR;Sugar Expenses;Actual;01/12/2022;202212;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
CASH_IN;Cash In related to operating activities;Actual;01/07/2022;202207;USD;US Dollar;3000;BestRun USA;0;USD
CASH_IN;Cash In related to operating activities;Actual;01/08/2022;202208;USD;US Dollar;4000;BestRun Switzerland;0;USD
MILK;Milk Expenses;Actual;01/04/2017;201704;USD;US Dollar;3000;BestRun USA;1699100.26;USD
MILK;Milk Expenses;Actual;01/11/2017;201711;USD;US Dollar;3000;BestRun USA;1215186.7;USD
MILK;Milk Expenses;Actual;01/04/2015;201504;EUR;Euro;4000;BestRun Switzerland;170473.08;EUR
SUGAR;Sugar Expenses;Actual;01/04/2015;201504;USD;US Dollar;3000;BestRun USA;466362.29;USD
ENERGY;Energy Expenses;Actual;01/11/2016;201611;EUR;Euro;4000;BestRun Switzerland;109878.77;EUR
MILK;Milk Expenses;Actual;01/07/2019;201907;USD;US Dollar;4000;BestRun Switzerland;218224.37;USD
SUGAR;Sugar Expenses;Actual;01/03/2015;201503;CHF;Swiss Franc;4000;BestRun Switzerland;8951.43;CHF
ENERGY;Energy Expenses;Actual;01/03/2016;201603;GBP;Pound Sterling;2000;BestRun UK;68701.07;GBP
SUGAR;Sugar Expenses;Actual;01/05/2017;201705;EUR;Euro;1000;BestRun Germany;910219.59;EUR
MILK;Milk Expenses;Actual;01/08/2016;201608;USD;US Dollar;4000;BestRun Switzerland;212858.47;USD
ENERGY;Energy Expenses;Actual;01/07/2017;201707;EUR;Euro;1000;BestRun Germany;510382.02;EUR
MILK;Milk Expenses;Actual;01/05/2015;201505;GBP;Pound Sterling;2000;BestRun UK;156761.68;GBP
MILK;Milk Expenses;Actual;01/11/2020;202011;CHF;Swiss Franc;4000;BestRun Switzerland;22377.73;CHF
SUGAR;Sugar Expenses;Actual;01/11/2019;201911;CHF;Swiss Franc;4000;BestRun Switzerland;7908.37;CHF
MILK;Milk Expenses;Actual;01/08/2022;202208;EUR;Euro;1000;BestRun Germany;0;EUR
SUGAR;Sugar Expenses;Actual;01/09/2020;202009;GBP;Pound Sterling;2000;BestRun UK;50734.06;GBP
MILK;Milk Expenses;Actual;01/03/2017;201703;EUR;Euro;4000;BestRun Switzerland;338736.23;EUR
ENERGY;Energy Expenses;Actual;01/03/2020;202003;CHF;Swiss Franc;4000;BestRun Switzerland;5303.04;CHF
SUGAR;Sugar Expenses;Actual;01/04/2021;202104;EUR;Euro;4000;BestRun Switzerland;95600.94;EUR
SUGAR;Sugar Expenses;Actual;01/05/2018;201805;CHF;Swiss Franc;4000;BestRun Switzerland;15396.85;CHF
MILK;Milk Expenses;Actual;01/11/2022;202211;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
SUGAR;Sugar Expenses;Actual;01/10/2015;201510;GBP;Pound Sterling;2000;BestRun UK;41400.01;GBP
ENERGY;Energy Expenses;Actual;01/11/2018;201811;GBP;Pound Sterling;2000;BestRun UK;46266.3;GBP
ENERGY;Energy Expenses;Actual;01/11/2022;202211;EUR;Euro;4000;BestRun Switzerland;0;EUR
MILK;Milk Expenses;Actual;01/07/2021;202107;GBP;Pound Sterling;4000;BestRun Switzerland;44562.67;GBP
MILK;Milk Expenses;Actual;01/01/2021;202101;EUR;Euro;4000;BestRun Switzerland;228320.29;EUR
MILK;Milk Expenses;Actual;01/05/2015;201505;USD;US Dollar;3000;BestRun USA;936122.55;USD
MILK;Milk Expenses;Actual;01/10/2016;201610;GBP;Pound Sterling;2000;BestRun UK;199740.66;GBP
MILK;Milk Expenses;Actual;01/01/2016;201601;USD;US Dollar;4000;BestRun Switzerland;161439.13;USD
MILK;Milk Expenses;Actual;01/08/2019;201908;EUR;Euro;4000;BestRun Switzerland;205302.15;EUR
MILK;Milk Expenses;Actual;01/04/2017;201704;EUR;Euro;4000;BestRun Switzerland;387268.15;EUR
MILK;Milk Expenses;Actual;01/06/2019;201906;USD;US Dollar;4000;BestRun Switzerland;209261.34;USD
SUGAR;Sugar Expenses;Actual;01/01/2018;201801;EUR;Euro;4000;BestRun Switzerland;174647.15;EUR
MILK;Milk Expenses;Actual;01/08/2016;201608;CHF;Swiss Franc;4000;BestRun Switzerland;23568.2;CHF
ENERGY;Energy Expenses;Actual;01/06/2018;201806;EUR;Euro;4000;BestRun Switzerland;63706.28;EUR
MILK;Milk Expenses;Actual;01/11/2019;201911;CHF;Swiss Franc;4000;BestRun Switzerland;19882.96;CHF
ENERGY;Energy Expenses;Actual;01/07/2019;201907;EUR;Euro;4000;BestRun Switzerland;73240.62;EUR
ENERGY;Energy Expenses;Actual;01/11/2018;201811;EUR;Euro;4000;BestRun Switzerland;63883.78;EUR
SUGAR;Sugar Expenses;Actual;01/05/2022;202205;USD;US Dollar;4000;BestRun Switzerland;0;USD
MILK;Milk Expenses;Actual;01/08/2019;201908;GBP;Pound Sterling;4000;BestRun Switzerland;41181.48;GBP
ENERGY;Energy Expenses;Actual;01/03/2020;202003;USD;US Dollar;4000;BestRun Switzerland;47175.22;USD
MILK;Milk Expenses;Actual;01/02/2016;201602;USD;US Dollar;4000;BestRun Switzerland;139948.52;USD
SUGAR;Sugar Expenses;Actual;01/01/2022;202201;GBP;Pound Sterling;2000;BestRun UK;0;GBP
ENERGY;Energy Expenses;Actual;01/09/2016;201609;GBP;Pound Sterling;2000;BestRun UK;85277.96;GBP
SUGAR;Sugar Expenses;Actual;01/07/2017;201707;GBP;Pound Sterling;4000;BestRun Switzerland;49340.77;GBP
SUGAR;Sugar Expenses;Actual;01/10/2017;201710;USD;US Dollar;4000;BestRun Switzerland;168191.63;USD
SUGAR;Sugar Expenses;Actual;01/05/2021;202105;GBP;Pound Sterling;2000;BestRun UK;76745.52;GBP
SUGAR;Sugar Expenses;Actual;01/11/2020;202011;USD;US Dollar;4000;BestRun Switzerland;73673.38;USD
MILK;Milk Expenses;Actual;01/11/2020;202011;EUR;Euro;1000;BestRun Germany;992233.79;EUR
SUGAR;Sugar Expenses;Actual;01/02/2016;201602;CHF;Swiss Franc;4000;BestRun Switzerland;5250.66;CHF
MILK;Milk Expenses;Actual;01/11/2015;201511;GBP;Pound Sterling;4000;BestRun Switzerland;30977.15;GBP
ENERGY;Energy Expenses;Actual;01/07/2016;201607;USD;US Dollar;3000;BestRun USA;642787.29;USD
MILK;Milk Expenses;Actual;01/12/2021;202112;CHF;Swiss Franc;4000;BestRun Switzerland;22071.26;CHF
ENERGY;Energy Expenses;Actual;01/12/2019;201912;EUR;Euro;1000;BestRun Germany;273598.78;EUR
ENERGY;Energy Expenses;Actual;01/04/2016;201604;EUR;Euro;1000;BestRun Germany;495303.37;EUR
MILK;Milk Expenses;Actual;01/12/2019;201912;EUR;Euro;1000;BestRun Germany;953415.45;EUR
ENERGY;Energy Expenses;Actual;01/11/2015;201511;CHF;Swiss Franc;4000;BestRun Switzerland;8089.84;CHF
MILK;Milk Expenses;Actual;01/05/2018;201805;EUR;Euro;1000;BestRun Germany;1278091.14;EUR
ENERGY;Energy Expenses;Actual;01/10/2018;201810;GBP;Pound Sterling;2000;BestRun UK;43481.34;GBP
MILK;Milk Expenses;Actual;01/07/2021;202107;EUR;Euro;1000;BestRun Germany;993812.32;EUR
ENERGY;Energy Expenses;Actual;01/02/2022;202202;EUR;Euro;1000;BestRun Germany;0;EUR
OTHER;Other Expenses;Actual;01/10/2015;201510;GBP;Pound Sterling;4000;BestRun Switzerland;26416;GBP
MILK;Milk Expenses;Actual;01/01/2018;201801;CHF;Swiss Franc;4000;BestRun Switzerland;29370.94;CHF
MILK;Milk Expenses;Actual;01/08/2018;201808;GBP;Pound Sterling;4000;BestRun Switzerland;52509.25;GBP
MILK;Milk Expenses;Actual;01/09/2015;201509;CHF;Swiss Franc;4000;BestRun Switzerland;19010.13;CHF
ENERGY;Energy Expenses;Actual;01/07/2018;201807;EUR;Euro;4000;BestRun Switzerland;56707.06;EUR
ENERGY;Energy Expenses;Actual;01/10/2021;202110;USD;US Dollar;4000;BestRun Switzerland;69167.4;USD
ENERGY;Energy Expenses;Actual;01/08/2022;202208;USD;US Dollar;4000;BestRun Switzerland;0;USD
ENERGY;Energy Expenses;Actual;01/02/2016;201602;GBP;Pound Sterling;4000;BestRun Switzerland;15557.14;GBP
OTHER;Other Expenses;Actual;01/07/2016;201607;USD;US Dollar;4000;BestRun Switzerland;179936;USD
OTHER;Other Expenses;Actual;01/06/2016;201606;USD;US Dollar;3000;BestRun USA;821519;USD
MILK;Milk Expenses;Actual;01/06/2017;201706;CHF;Swiss Franc;4000;BestRun Switzerland;43122.48;CHF
OTHER;Other Expenses;Actual;01/02/2019;201902;USD;US Dollar;4000;BestRun Switzerland;127935;USD
OTHER;Other Expenses;Actual;01/03/2016;201603;GBP;Pound Sterling;2000;BestRun UK;108168;GBP
OTHER;Other Expenses;Actual;01/12/2021;202112;EUR;Euro;4000;BestRun Switzerland;169153;EUR
ENERGY;Energy Expenses;Actual;01/12/2018;201812;GBP;Pound Sterling;4000;BestRun Switzerland;12388.71;GBP
MILK;Milk Expenses;Actual;01/02/2021;202102;USD;US Dollar;3000;BestRun USA;878081.57;USD
OTHER;Other Expenses;Actual;01/06/2016;201606;GBP;Pound Sterling;4000;BestRun Switzerland;38266;GBP
OTHER;Other Expenses;Actual;01/02/2020;202002;USD;US Dollar;3000;BestRun USA;598527;USD
OTHER;Other Expenses;Actual;01/09/2017;201709;EUR;Euro;1000;BestRun Germany;916810;EUR
OTHER;Other Expenses;Actual;01/07/2022;202207;USD;US Dollar;4000;BestRun Switzerland;0;USD
ENERGY;Energy Expenses;Actual;01/02/2016;201602;USD;US Dollar;4000;BestRun Switzerland;69615.55;USD
MILK;Milk Expenses;Actual;01/11/2022;202211;USD;US Dollar;3000;BestRun USA;0;USD
MILK;Milk Expenses;Actual;01/04/2020;202004;EUR;Euro;1000;BestRun Germany;1021971.1;EUR
LABOR;Labor;Actual;01/01/2020;202001;GBP;Pound Sterling;4000;BestRun Switzerland;24002.06;GBP
MILK;Milk Expenses;Actual;01/01/2016;201601;EUR;Euro;1000;BestRun Germany;808671.87;EUR
MILK;Milk Expenses;Actual;01/02/2018;201802;EUR;Euro;4000;BestRun Switzerland;294051.05;EUR
ENERGY;Energy Expenses;Actual;01/02/2018;201802;USD;US Dollar;4000;BestRun Switzerland;76530.13;USD
LABOR;Labor;Actual;01/02/2017;201702;USD;US Dollar;3000;BestRun USA;428792;USD
OTHER;Other Expenses;Actual;01/06/2020;202006;GBP;Pound Sterling;4000;BestRun Switzerland;54872;GBP
MILK;Milk Expenses;Actual;01/07/2020;202007;GBP;Pound Sterling;2000;BestRun UK;282134.92;GBP
OTHER;Other Expenses;Actual;01/03/2016;201603;CHF;Swiss Franc;4000;BestRun Switzerland;14996;CHF
LABOR;Labor;Actual;01/10/2022;202210;USD;US Dollar;3000;BestRun USA;0;USD
MILK;Milk Expenses;Actual;01/01/2015;201501;GBP;Pound Sterling;2000;BestRun UK;112414.63;GBP
MILK;Milk Expenses;Actual;01/03/2017;201703;USD;US Dollar;4000;BestRun Switzerland;305116.69;USD
MILK;Milk Expenses;Actual;01/07/2022;202207;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
LABOR;Labor;Actual;01/10/2015;201510;GBP;Pound Sterling;4000;BestRun Switzerland;20708;GBP
OTHER;Other Expenses;Actual;01/08/2020;202008;USD;US Dollar;3000;BestRun USA;811086;USD
MILK;Milk Expenses;Actual;01/02/2020;202002;GBP;Pound Sterling;4000;BestRun Switzerland;35929.44;GBP
LABOR;Labor;Actual;01/10/2017;201710;USD;US Dollar;3000;BestRun USA;474734;USD
MILK;Milk Expenses;Actual;01/06/2020;202006;GBP;Pound Sterling;2000;BestRun UK;297442.92;GBP
OTHER;Other Expenses;Actual;01/02/2022;202202;EUR;Euro;4000;BestRun Switzerland;0;EUR
LABOR;Labor;Actual;01/03/2018;201803;USD;US Dollar;3000;BestRun USA;488994;USD
MILK;Milk Expenses;Actual;01/03/2019;201903;GBP;Pound Sterling;2000;BestRun UK;132701.44;GBP
LABOR;Labor;Actual;01/01/2020;202001;CHF;Swiss Franc;4000;BestRun Switzerland;11986.15;CHF
MILK;Milk Expenses;Actual;01/08/2015;201508;EUR;Euro;1000;BestRun Germany;953113.75;EUR
OTHER;Other Expenses;Actual;01/12/2021;202112;GBP;Pound Sterling;4000;BestRun Switzerland;33576;GBP
LABOR;Labor;Actual;01/09/2020;202009;USD;US Dollar;4000;BestRun Switzerland;104580;USD
MILK;Milk Expenses;Actual;01/03/2017;201703;GBP;Pound Sterling;2000;BestRun UK;242460.76;GBP
